Pclass,Age,SibSp,Parch,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Embarked_unknown,Survived
2.097755951372399,27.670353194674824,-0.5616339654079847,-0.06160237331065348,0,1,0,1,0,0.14552121816690622,0
2.6678906839714043,29.213655502271596,-0.31640774719094283,1.3009728760990675,1,1,0,1,1,-0.06527619861211699,0
2.0626903858362042,28.00226218349681,0.6389035915766687,-0.6709119092209455,0,1,0,0,1,-1.1143264361623277,0
3.6919505215143262,41.39550129926676,0.3509521965372865,0.27724427185549355,0,1,1,0,1,-1.1755864405466077,0
2.922527386297931,31.756366608191335,-0.5930688233085134,-0.5725189296467623,1,1,0,1,0,0.34056174156557606,0
0.15608868938861253,51.041263120858666,-1.2462682614327745,1.7048957310977326,1,1,0,0,1,0.9772962513235515,1
2.7882308136500913,31.989790220450374,1.4123921982983776,-0.07222522184862215,1,1,1,0,1,0.20886845450548053,0
-0.19422359538380762,40.658379586218665,1.32917583580385,1.1025217789274238,0,0,1,0,1,-1.4071338838570215,0
3.6007808155862207,50.21328180713847,-0.039613960668114005,-0.02758962462949358,1,1,1,0,1,2.0821657965698614,0
4.057093200111526,38.918203686594985,1.7132881198660197,-1.0869411500617379,0,1,0,0,1,1.2292818170762077,0
2.2332269191680263,15.416915159884402,1.6689462055199535,1.6948407171807507,1,1,0,0,1,1.4779627144357557,0
4.118708533368907,25.259935614230738,-0.6715585200953816,-1.1085286960768885,0,1,0,0,0,0.3857451437952043,0
4.6124631113811825,24.880932123213977,3.25057813420187,0.5924015143818572,0,1,0,1,1,1.1333082555428913,0
3.2413122342369296,29.796923819222535,-1.6215346009903606,-1.0359709789386338,0,1,0,0,1,0.5718029111207472,0
4.261232771328156,22.87865506629024,0.7814681965123551,-0.26941815894795984,1,1,0,0,0,-1.9882210772502633,0
3.7320319681153187,19.238084265692287,0.6631008451826282,-0.9069941240761569,1,1,0,0,1,-0.9096281931335188,0
2.6157350641669552,55.3038724778045,0.4405838110232051,0.03784575018374808,1,0,0,1,0,1.9971976749150577,1
3.039293025546259,15.517469447903345,0.6749916215132015,-1.3144903451105163,1,0,0,0,0,-2.401856847351193,1
0.5819706371483657,56.592694960788045,0.9680249274732443,1.2009847996294238,0,0,0,0,1,-0.2684559346016521,1
2.848355812080681,21.93498764539824,0.2634230891120297,1.361637766044426,0,0,1,0,0,-0.30842819284016026,0
2.6944138381954637,5.6174281582431895,0.8972888226405991,0.6696458078177643,0,1,0,0,1,-1.4770935368292546,0
1.817268724911308,42.992974321041,1.0770406542366404,0.5414258191063626,0,0,0,1,1,0.4155912411872834,0
1.8996560817619286,17.749985418553198,-0.8164830198540651,1.5485631468912184,0,1,0,1,0,-0.5656540898746889,0
4.057187470012674,28.718205226361526,-1.1649668890791922,1.6530147849172905,0,1,1,0,1,1.639650627918804,0
2.3286675457384964,23.194764214746044,-1.2138807028573542,-0.8922661592439535,0,0,1,0,0,-2.6896215633841742,0
3.74382694954945,32.29866270031761,2.5639503683203646,0.9214102494133017,1,0,1,1,1,0.5348261310477874,0
2.1332571010864045,24.248436597143442,0.7065284812742819,0.5316984168185167,0,1,0,0,0,1.1639831394715425,0
1.7426080894070624,19.931410135407518,-0.26666261632346205,-2.0533604936678156,0,0,1,0,0,0.8392714642783726,1
2.2770096209745656,31.826908615348557,0.5894118015605491,0.7123645034476797,0,1,0,0,0,-1.589332772861006,0
3.7177877915767175,13.318719016611821,1.1650582218205132,3.089894817371515,0,1,0,0,1,1.2820170258092898,0
1.1840674266253708,27.59199941220226,-1.7451518977804243,1.8194318071225426,0,0,1,0,1,-1.8760342971709845,0
2.682446924043214,38.86608211428292,-1.469200649456065,0.7667985136927897,0,0,0,1,1,-0.6364539854472642,1
3.443282125913829,31.966206980712432,2.502122885260845,1.4027459007390752,0,0,1,1,1,-0.767541041082215,0
0.28491848592002766,34.06370624829498,0.125748243987944,0.20154767872931134,1,0,1,0,1,1.848695621443192,1
1.9190857227710585,18.891669210758586,1.0902661430126224,2.0171641875805504,1,1,0,1,0,-1.0566856373386169,0
0.6310275075203684,19.391185217020524,-0.17147864214899922,-2.3772028447498177,0,1,1,0,1,0.7440588622691316,0
-0.8364196115183349,20.653627674646298,1.4486818479875507,0.3999514535756856,1,1,0,0,0,-0.7102961453446555,1
2.9690520458240526,22.74687248411614,0.380589104678372,0.288879262669018,0,1,1,1,0,-0.28620343621755445,0
3.7296511151208587,26.081889260344923,2.2069004352593504,-0.39156694030346895,1,1,0,0,0,-0.8350550119195215,0
1.5197721819284509,62.33043733546055,-0.25519069228862074,-1.1725306604506591,1,0,0,1,1,0.014547274909181089,1
3.534827198337696,18.73333280112809,1.4561740143720765,0.19489418884308857,0,1,0,0,1,-0.6072442901895333,0
1.324115852988328,30.60112815885947,-0.2863514096560036,0.21545159062621763,1,0,1,0,1,0.118460038707789,1
4.288953726120919,25.611188894216635,1.2583425645563375,0.033974489680547976,0,0,0,0,1,-0.5562636194431735,1
-0.6016555681286575,21.253325053196704,0.9740901809583056,-0.2311741344600462,1,0,1,1,0,0.9041572518047969,1
