Pclass,Age,SibSp,Parch,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Embarked_unknown,Survived
2.886165216447535,40.00327919071113,-0.16052399915911544,0.07210153287822811,0,1,-0.038026222007337025,0,1,-0.04954144441167885,0
3.1444134929510015,17.978337489126467,0.027395062171058665,0.17396991017962368,0,1,0.1871146536516653,0,1,0.09548130921848136,0
1.9773384673190761,27.058522133716796,0.06315441379905794,0.019508134340684453,0,1,0.02484776390105779,0,1,-0.21350112181204253,1
3.1429168811944064,28.07230004940017,0.10074257689792257,0.02023555115315914,0,1,-0.020502697715623536,0,1,0.19710161174290383,0
3.0034828873502537,24.069231686455392,0.04364652887936161,0.00037280873932064916,0,1,-0.06901411302304948,0,1,-0.08588275575597759,0
1.9799885536695814,23.856905111602988,0.026072155707021035,0.021011591262171735,0,1,0.029050895066786486,0,1,-0.02596526499255979,0
1.0115139769653003,33.2180158806918,0.9015842679079318,0.1494903328972313,0,1,0.10639380903812522,0,1,-0.05474569982982435,0
2.9922162223203435,39.07228559135597,0.016510615420538062,0.0020573146282126006,0,1,0.1615636591884807,0,1,-0.032288978321079284,0
3.0656069749297186,21.019343128779667,0.10491575291523557,-0.06191814997841735,0,1,0.20523391376982592,0,1,-0.06990683881090032,0
2.8294566751971426,24.03474497805311,0.04353372417542672,0.058339569571898876,0,1,0.03360504596622748,0,1,0.16097845433536173,0
2.9426015171725086,31.056956406016706,-0.046547596900288174,-0.05243645321055588,0,1,-0.16074567215719224,0,1,0.2812144937724743,0
0.9339656678899905,29.992995533303215,-0.08794786327138075,-0.15072416835594224,1,0,0.9971252829102288,0,0,0.12019466284479646,1
3.1273171685494128,20.88298195320479,0.04964140081609811,0.059520608970097394,0,1,-0.07695556524155489,0,1,-0.01353895696953335,0
2.89856254045073,29.920392661769203,1.0188128353006323,-0.008322211211307284,0,1,-0.15275840404266822,0,1,0.07281404055845395,0
3.080624980272316,21.88932485005932,0.06433687992646951,-0.08797783490845199,0,1,-0.07575698135110492,0,1,0.055351143455599806,0
3.047119357375519,24.89908221731264,0.060435541558683616,-0.048707685633202075,0,1,0.07081414710732209,0,1,-0.14592739157841872,1
3.0118001744225316,32.077281804289534,0.023102710822399702,-0.06839488982325015,0,1,-0.08207087067391565,0,1,-0.005028706974417737,0
1.8645921456373022,30.93021273340886,1.02638951378837,-0.14319074739052573,1,0,0.009059534301519753,0,1,0.20456517560797371,1
1.0504566414727756,58.00156934831932,0.15326583046684322,0.15005287974725107,0,1,0.01733812617905959,0,1,0.12121149451659526,0
2.9631542980901275,19.004155708605982,0.06967564217840132,-0.1317110733461853,0,1,-0.016593514511114828,0,1,-0.06471880829470589,0
